,sentence,meta,max_match_extracted,y_true
539,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!
                ","{'food': 'positive', 'portions': 'positive'}","{('portions', 'positive'), ('food', 'negative')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
540,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus
                    platter.
                ",{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
541,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",{'sandwiches': 'negative'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
542,"Overall, not worth the money.",{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
543,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",{'atmosphere': 'positive'},"{('atmosphere', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
544,Chennai Garden is my favorite Indian restaurant in the city.,{'chennai garden': 'positive'},"{('chennai garden', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
545,They have authentic Indian at amazin prices.,{'indian': 'positive'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
546,This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.,{'meat dishes': 'negative'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
547,The seats are uncomfortable if you are sitting against the wall on wooden benches.,{'seats': 'negative'},"{('seats', 'negative')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
548,It's a rather cramped and busy restaurant and it closes early.,{'restaurant': 'negative'},"{('restaurant', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
549,Patroon features a nice cigar bar and has great staff.,"{'staff': 'positive', 'cigar bar': 'positive'}","{('staff', 'positive'), ('cigar bar', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
550,The food is tasty and portion sizes are appropriate.,"{'food': 'positive', 'portion sizes': 'positive'}","{('portion sizes', 'positive'), ('food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
551,"This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting
                    with business associates.
                ",{'restaurant': 'positive'},"{('restaurant', 'positive'), ('place', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
552,Not a great place for family or general dining.,{'place': 'negative'},"{('place', 'positive'), ('dining', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
553,LLOOVVE THIS PLACE.,{'place': 'positive'},"{('place', 'positive')}","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
554,Food is excellent.,{'food': 'positive'},"{('food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
555,Fish is so very fresh.,{'fish': 'positive'},"{('fish', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
556,Waitstaff are very friendly.,{'waitstaff': 'positive'},"{('waitstaff', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
557,Love YUKA.,{'yuka': 'positive'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
558,Mermaid Inn is an overall good restaurant with really good seafood.,"{'mermaid inn': 'positive', 'seafood': 'positive'}","{('mermaid inn', 'positive'), ('seafood', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
559,The menu is limited but almost all of the dishes are excellent.,"{'dishes': 'positive', 'menu': 'negative'}","{('dishes', 'positive'), ('menu', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
560,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,"{'spaghetti with scallops and shrimp': 'positive', 'lobster sandwich': 'positive'}","{('scallops', 'positive'), ('shrimp', 'positive'), ('lobster sandwich', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
561,The service is good and ambience is good for a date or group outing.,"{'ambience': 'positive', 'service': 'positive'}","{('service', 'positive'), ('ambience', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
562,The only fallback on this restaurant is the prices.,{'restaurant': 'negative'},"{('restaurant', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
563,"Even though its good seafood, the prices are too high.",{'seafood': 'positive'},"{('seafood', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
564,"The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that
                    price.
                ",{'lobster sandwich': 'negative'},"{('lobster sandwich', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
565,We were very pleasantly surprised.,{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
566,"The food was delicious (I had a halibut special, my husband had steak), and the service was
                    top-notch.
                ","{'food': 'positive', 'halibut special': 'positive', 'service': 'positive', 'steak': 'positive'}","{('service', 'positive'), ('top-notch', 'positive'), ('halibut', 'positive'), ('husband', 'positive'), ('food', 'positive'), ('steak', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
567,"When my dessert came, there was a candle in it - not because anyone asked for one - but because
                    the waiter must have seen me opening my birthday card and gift, and said he knew it was a special
                    occassion of some sort.
                ",{'waiter': 'positive'},"{('waiter', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
568,Truly the mark of an attentive waiter.,{'waiter': 'positive'},"{('waiter', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
569,I highly recommend the restaurant based on our experience last night.,{'restaurant': 'positive'},"{('restaurant', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
570,We ate at this Thai place following the reviews but very unhappy with the foods.,{'foods': 'negative'},"{('foods', 'negative')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
571,We thought that this place is using too much of MSG cooking in the foods.,{'foods': 'negative'},"{('foods', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
572,"They don't concern much of customer's health, just want to make money.",{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
573,please don't fool us.,{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
574,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue
                    crab.
                ","{'soupy dumplings': 'positive', 'jelly fish': 'positive', 'drunken chicken': 'positive', 'stir fry blue crab': 'positive'}","{('drunken chicken', 'positive'), ('soupy dumplings', 'positive'), ('blue crab', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
575,The food is so cheap and the waiters are nice.,"{'food': 'positive', 'waiters': 'positive'}","{('waiters', 'positive'), ('food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
576,"Of course, it is crowded but who cares.",{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
577,Authentic Shanghai style and I cannot recommend a better Shanghai place in New York.,{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
578,Have frequented 'ino for several years and the food remains excellent.,{'food': 'positive'},"{('food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
579,Cheese plate is a varied delight and great bargain at $10.,{'cheese plate': 'positive'},"{('cheese plate', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
580,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.","{'paninis': 'positive', 'bruschettas': 'positive', 'tramezzinis': 'positive'}","{('bruschettas', 'positive'), ('paninis', 'positive'), ('tramezzinis', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
581,"(The asparagus, truffle oil, parmesan bruschetta is a winner!)","{'asparagus, truffle oil, parmesan bruschetta': 'positive'}",set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
582,Wine list is extensive without being over-priced.,{'wine list': 'positive'},"{('wine list', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
583,"Be sure to try the seasonal, and always delicious, specials.",{'specials': 'positive'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
584,Definitely a neighborhood favorite.,{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
585,I loved this place!!,{'place': 'positive'},"{('place', 'positive')}","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
586,"I almost hesititate to write a review because the atmosphere was so great and I would hate for it
                    too become to crowded.
                ",{'atmosphere': 'positive'},"{('atmosphere', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
587,"The food was very good, a great deal, and the place its self was great.","{'food': 'positive', 'place': 'positive'}","{('self', 'positive'), ('food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
588,"The wait staff is very freindly, they make it feel like you're eating in a freindly little
                    european town.
                ",{'wait staff': 'positive'},"{('wait staff', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
589,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and
                    incompetent!!
                ","{'people': 'negative', 'cafe noir': 'positive'}","{('people', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
590,"The service was terrible, we had to wait for everything and ask several of different people for
                    the same thing before we were allowed to be served.
                ",{'service': 'negative'},"{('service', 'negative')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
591,"The waitress, seems to be more concerned of looking good than actually waitressing.",{'waitress': 'negative'},"{('waitress', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
592,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know
                    how things work in America...and in the end stormed away almost teareyed yelling that tips are the
                    only thing they survive on.
                ",{'manager': 'negative'},"{('tips', 'positive'), ('things', 'positive'), ('manager', 'positive'), ('boyfriend', 'positive'), ('end', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
593,"We did tip, I guess the model/waitress just wanted more and complained to the manager.",{'waitress': 'negative'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
594,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because
                    despite the current one this is a great place.
                ","{'staff': 'negative', 'cafe noir': 'positive'}","{('cafe noir', 'positive'), ('staff', 'positive'), ('place', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
595,Pizza here is consistently good.,{'pizza': 'positive'},"{('pizza', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
596,Salads are a delicious way to begin the meal.,{'salads': 'positive'},"{('salads', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
597,You should pass on the calamari.,{'calamari': 'negative'},"{('calamari', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
598,It is thick and slightly soggy.,{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
599,Decor is charming.,{'decor': 'positive'},"{('decor', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
600,Service is average.,{'service': 'neutral'},"{('service', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
601,What a great place.,{'place': 'positive'},"{('place', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
602,"The ambience was so fun, and the prices were great, on top of the fact that the food was really
                    tasty.
                ","{'food': 'positive', 'ambience': 'positive'}","{('prices', 'positive'), ('food', 'positive'), ('ambience', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
603,"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay
                    for a popular place.
                ",{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
604,I would definitely recommend SEA if you like thai cuisine!,{'thai cuisine': 'positive'},"{('thai cuisine', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
605,"I was here a few weeks back and we had the worst customer service experience at a restaurant
                    ever.
                ",{'customer service': 'negative'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
606,"A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting
                    asked for our order.
                ",{'gentleman': 'negative'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
607,"When asked about how a certain dish was prepared in comparison to a similar at other thai
                    restaurants, he replied this is not Mcdonald's, every place makes things differently
                ",{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
608,"While it is understandable that every place is indeed different, there was not a need to be
                    uncourteous to customers and downright rude.
                ",{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
609,Never again!,{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
610,I absolutely Loved this place.,{'place': 'positive'},"{('place', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
611,"Excellent atmosphere, delicious dishes good and friendly service.","{'atmosphere': 'positive', 'dishes': 'positive', 'service': 'positive'}","{('service', 'positive'), ('dishes', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
612,this is can became on e of the NY Italian Food fare institutions.,{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
613,I think that it is absolutely brilliant and well runned business operation.,{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
614,The wine list is also really nice.,{'wine list': 'positive'},"{('wine list', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
615,"Everything was wonderful; food, drinks, staff, mileau.","{'food': 'positive', 'drinks': 'positive', 'staff': 'positive', 'mileau': 'positive'}",set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
616,I would highly recommend this place!,{'place': 'positive'},"{('place', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
617,I have been to Casimir over 5 times and I have always had a great time there.,{'casimir': 'positive'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
618,The food is great and reasonably priced.,{'food': 'positive'},"{('food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
619,"I have tried to make reservations, but both times, the hostess didn't have my name.",{'hostess': 'negative'},"{('hostess', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
620,"If the weather is nice, try to snag an outside table.",{'outside table': 'positive'},"{('outside table', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
621,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be
                    cleaned more often.
                ","{'staff': 'positive', 'unisex bathroom': 'negative'}","{('staff', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
622,"My boyfriend and I went there to celebrate my birthday the other night and all I can say is that
                    it was magnificent.
                ",{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
623,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every
                    second of it.
                ","{'caviar': 'positive', 'waitstaff': 'positive'}","{('caviar', 'positive'), ('waitstaff', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
624,"Considering we were the last patrons there and it was after the closing time, the waitstaff did
                    not rush us at all and made us feel comfortable and relaxed.
                ",{'waitstaff': 'positive'},"{('waitstaff', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
625,"I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic
                    service.
                ","{'caviar': 'positive', 'service': 'positive'}","{('service', 'positive'), ('caviar', 'positive'), ('grade caviar', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
626,Nice Family owned traditional restaurant.,{'restaurant': 'positive'},"{('restaurant', 'positive'), ('family', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
627,Fresh ingredients and everything is made to order.,{'ingredients': 'positive'},"{('ingredients', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
628,I was pleasantly surprised to find this gem in Hoboken.,{},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
629,Friendly staff that actually lets you enjoy your meal and the company you're with.,{'staff': 'positive'},"{('staff', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
