,sentence,meta,max_match_extracted,y_true
832,"Try the mediterranean salad, it is a true experience for your taste buds!!",{'mediterranean salad': 'positive'},"{('mediterranean salad', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
833,People are always friendly.,{'people': 'positive'},"{('people', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
834,The cream cheeses are out of this world and I love that coffee!!,"{'coffee': 'positive', 'cream cheeses': 'positive'}","{('cream cheeses', 'positive'), ('coffee', 'positive'), ('world', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
835,"From the entrees to the sides to the drinks, everything was creatively prepared yet still simple.","{'entrees': 'positive', 'sides': 'positive', 'drinks': 'positive'}","{('drinks', 'positive'), ('sides', 'positive'), ('everything', 'positive'), ('entrees', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
836,Service was prompt and courteous.,{'service': 'positive'},"{('service', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
837,It was not above ordinary and the beef version had cheap (undercooked) beef.,"{'beef version': 'negative', 'beef': 'negative'}","{('beef', 'positive'), ('beef version', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
838,"Chance is a small cozy restaurant, with a romantic feel to it, the decor is great.",{'decor': 'positive'},"{('decor', 'positive'), ('chance', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
839,"It was nice and fresh, but I can't give it high scores on being authentic thai.",{'thai': 'negative'},"{('thai', 'positive'), ('scores', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
840,"Got club soda, filled with ice, no lime.","{'club soda, filled with ice, no lime': 'neutral'}",set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
841,"Only wine and beer are served, but the house varities are actually quite good.","{'wine': 'neutral', 'house varities': 'positive', 'served': 'negative', 'beer': 'neutral'}","{('beer', 'positive'), ('house varities', 'positive'), ('wine', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
842,This place must have cost the owners afortune to build.,"{'owners': 'neutral', 'cost': 'negative'}","{('owners', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
843,"Oh, and the complimentary pudding dessert was just enough- yummy!",{'pudding dessert': 'positive'},"{('pudding dessert', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
844,we split a tasty vegetable samosa and the malai tikka wrap.,"{'vegetable samosa': 'positive', 'malai tikka wrap': 'positive'}","{('malai tikka wrap', 'positive'), ('vegetable samosa', 'positive'), ('samosa', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
845,Knowledge of the chef and the waitress are below average.,"{'chef': 'negative', 'waitress': 'negative'}","{('chef', 'positive'), ('waitress', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
846,We were walking around the village and went into this place just for some drinks.,{'drinks': 'neutral'},"{('place', 'positive'), ('drinks', 'positive'), ('village', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
847,Decent wine selection too.,{'wine selection': 'positive'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
848,"It saves walking in and waiting for a table in the often noisy, crowded bar at dinnertime.","{'bar': 'negative', 'table': 'negative', 'waiting': 'negative'}","{('table', 'positive'), ('crowded bar', 'positive'), ('bar', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]"
849,I have to say I have never had a disapointing meal here.,{'meal': 'positive'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
850,Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).,"{'goat cheese': 'positive', 'raddichio': 'negative', 'panchetta': 'positive'}","{('panchetta', 'positive'), ('goat cheese', 'positive'), ('kind', 'positive'), ('burnt', 'negative'), ('mine', 'positive'), ('raddichio', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
851,"Disappointing food, lousy service.","{'food': 'negative', 'service': 'negative'}","{('food', 'negative'), ('service', 'negative')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
852,"If you want a casual neighborhood bistro that has great food and excellent service, this is the place.","{'food': 'positive', 'service': 'positive'}","{('service', 'positive'), ('casual neighborhood bistro', 'negative'), ('food', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
853,great place to go for a drink too because they have 100 kinds of beer.,"{'drink': 'neutral', 'kinds of beer': 'positive'}","{('drink', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
854,"Over price, and small portions .","{'price': 'negative', 'portions': 'negative'}","{('portions', 'positive'), ('price', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
855,"Meanwhile, the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil, gratis.","{'bartender': 'positive', 'champagne': 'neutral', 'turnip soup with pureed basil': 'positive'}","{('champagne', 'positive'), ('amuse', 'positive'), ('bartender', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
856,The food was well prepared and the service impecable.,"{'food': 'positive', 'service': 'positive'}","{('service', 'positive'), ('food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
857,"BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $23.95 is most places, but it is $16 here.","{'dish': 'positive', 'cost': 'positive', 'thai spiced curry noodles with shrimp': 'positive'}","{('dish', 'positive')}","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
858,"Good, dark atmosphere and the music is a nice touch.","{'music': 'positive', 'atmosphere': 'positive'}","{('atmosphere', 'negative'), ('touch', 'positive'), ('music', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
859,"My husband said the portions were very small, but if my main course was good to eat the portion would've been fine for me.","{'main cours': 'negative', 'portion': 'positive', 'portions': 'negative'}","{('portions', 'positive'), ('portion', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
860,But the thai is definitely not great -- bland and indistinguished.,{'thai': 'negative'},"{('thai', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
861,"Great for groups, great for a date, great for early brunch or a nightcap.","{'brunch': 'positive', 'nightcap': 'positive'}","{('groups', 'positive'), ('nightcap', 'positive'), ('date', 'positive'), ('brunch', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
862,Our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese.,"{'fromager': 'positive', 'sommelier': 'positive', 'food suggestions': 'positive', 'wine': 'neutral', 'cheese': 'neutral', 'server': 'positive'}","{('cheese', 'positive'), ('sommelier', 'positive'), ('pairings', 'positive'), ('food suggestions', 'positive'), ('server', 'positive'), ('fromager', 'positive'), ('table', 'positive'), ('wine', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
863,"Because we didn't have a reservation, we could only sit in the back garden, but it was great, secluded and perfect in nice weather.","{'reservation': 'negative', 'back garden': 'positive'}","{('weather', 'positive'), ('back garden', 'positive'), ('reservation', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
864,Stuffing yourself with Japanese food is a rare thing.,{'japanese food': 'neutral'},"{('japanese food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
865,While the food was good (certainly no Il Mulino) the service was horrendous.,"{'food': 'positive', 'service': 'negative'}","{('food', 'positive'), ('service', 'negative')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
866,Service is not what one would expect from a joint in this price category.,"{'price category': 'negative', 'service': 'negative'}","{('service', 'positive'), ('price category', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
867,Our family never expected such incredible entertainment in a restaurant.,{'entertainment': 'positive'},"{('entertainment', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
868,i would recommend reservations on weekends though.,{'reservations': 'neutral'},"{('reservations', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
869,Great pizza for lunch place.,{'pizza': 'positive'},"{('place', 'positive'), ('pizza', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
870,The food was very expensive (we spent $160 for lunch for two) but extremely tasty.,"{'food': 'conflict', 'lunch': 'negative'}","{('lunch', 'positive'), ('food', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
871,We were a group of 8 and well seved.,{'seved': 'positive'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
872,"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.","{'signs': 'positive', 'waitstaff': 'positive', 'food': 'positive', 'specials menus': 'positive'}","{('specials menus', 'positive'), ('food', 'positive'), ('waitstaff', 'positive'), ('signs', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
873,"I LOVE their spicy scallop roll, and my boyfriend consistently gets the sesame chicken.","{'scallop roll': 'positive', 'sesame chicken': 'positive'}","{('sesame chicken', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
874,"I'm no food critic, but I'd like to think I have a tiny bit of experience under my belt having lived in NY for the last 11 years.",{'food': 'neutral'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
875,I noted it was crossed off on the bill.,{'bill': 'neutral'},"{('bill', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
876,Best dish is nori-wrapped tuna.,"{'nori-wrapped tuna': 'positive', 'dish': 'positive'}","{('dish', 'positive'), ('nori-wrapped tuna', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
877,The food was absolutely amazing!!,{'food': 'positive'},"{('food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
878,Some servers make you feel like they are doing you a favor to bring you the food.,"{'servers': 'negative', 'food': 'neutral'}","{('favor', 'positive'), ('food', 'positive'), ('servers', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
879,"An excellent alternative to fast food joints and ordering in but, the food was slightly disappointing.","{'fast food': 'negative', 'food': 'negative'}","{('food', 'negative')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
880,Mermaid Inn is an overall good restaurant with really good seafood.,{'seafood': 'positive'},"{('seafood', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
881,The staff is also attentive and friendly.,{'staff': 'positive'},"{('staff', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
882,The all you can eat deal is truly amazing here.,{'all you can eat deal': 'positive'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
883,"That is a problem since we paid about 20 bucks a dish, and had to order 5 dishes to get a decent taste.","{'dish': 'negative', 'dishes': 'negative', 'taste': 'neutral'}","{('taste', 'positive'), ('dish', 'negative')}","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
884,They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,{'meat patties in steamed buns': 'negative'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
885,All of the pizzas are terrific and the price is even better!,"{'pizzas': 'positive', 'price': 'positive'}","{('price', 'positive'), ('pizzas', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
886,"It is about FOOD and Ambiance, and imagine how dreadful it will be it we only had to listen to an idle engine.","{'ambiance': 'negative', 'food': 'negative'}","{('food', 'positive'), ('ambiance', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
887,The food was good too.,{'food': 'positive'},"{('food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
888,"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",{'waiter': 'negative'},"{('waiter', 'positive')}","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
889,The dining room is quietly elegant with no music to shout over -- how refreshing!,"{'music': 'positive', 'dining room': 'positive'}","{('dining room', 'positive'), ('music', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
890,"Admittedly, this is not the place for gigantic pieces of fish overflowing the plate (and thank goodness, in my opinion) but for simple, elegant sushi there is no better place in New York or anywhere in the US.","{'sushi': 'positive', 'fish': 'neutral'}","{('place', 'positive'), ('sushi', 'positive'), ('pieces', 'positive'), ('plate', 'positive'), ('york', 'positive'), ('opinion', 'positive'), ('thank goodness', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
891,The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.,"{'seafood': 'positive', 'menu': 'positive', 'variety of dishes': 'positive'}","{('menu', 'positive'), ('seafood lovers', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
892,The white bean brushetta to start was incredible and the pasta was phenomenal.,"{'pasta': 'positive', 'white bean brushetta': 'positive'}","{('white bean brushetta', 'positive'), ('pasta', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
893,The rest of the menu is limited by everything is good eats.,"{'menu': 'conflict', 'eats': 'positive'}","{('eats', 'positive'), ('menu', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
894,The menu is nothing like the one on the website.,{'menu': 'negative'},"{('menu', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
895,"Great food, great lay out and awesome service.","{'food': 'positive', 'lay out': 'positive', 'service': 'positive'}","{('service', 'positive'), ('food', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
896,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,"{'cart attendant': 'negative', 'lotus leaf wrapped rice': 'neutral', 'rice': 'neutral'}","{('rice', 'positive'), ('lotus leaf wrapped rice', 'positive'), ('cart attendant', 'positive')}","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
897,We walked in on a Wednesday night and were seated promptly.,{'seated': 'positive'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
898,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",{'wait staff': 'positive'},"{('wait staff', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
899,"The waitstaff are all very busy, it's not outstanding service, but I've never been dealt with rudely.","{'waitstaff': 'negative', 'service': 'conflict'}","{('service', 'positive'), ('waitstaff', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
900,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,"{'feel': 'positive', 'food': 'positive', 'taste': 'positive'}","{('taste', 'positive'), ('food', 'positive'), ('feel', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
901,"They have it all -- great price, food, and service.","{'food': 'positive', 'price': 'positive', 'service': 'positive'}","{('service', 'positive'), ('price', 'positive'), ('food', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
902,"The flavors are great, and the menu is extensive.","{'menu': 'positive', 'flavors': 'positive'}","{('flavors', 'positive'), ('menu', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
903,"The food was amazing, the service was so attentive and personable, and how about that ambience!","{'food': 'positive', 'ambience': 'positive', 'service': 'positive'}","{('service', 'positive'), ('ambience', 'positive'), ('food', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
904,"This place has the best interior I have seen anywhere in the northside of W'burg, and will impress whoever you bring there.","{'interior': 'positive', 'place': 'positive'}","{('place', 'positive'), ('interior', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
905,The food has been consistant for years and it never lets you down.,{'food': 'positive'},"{('food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
906,I found the variety of the sashimi plate to be satisfying - fresh and yummy.,{'sashimi plate': 'positive'},"{('sashimi plate', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
907,"And forget what you read under me, the atmosphere isn't that bad either.",{'atmosphere': 'neutral'},"{('atmosphere', 'negative')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
908,"We couldn't carry our conversation as we were routinely interrupted by waitress and servants asking us to order and hinting that we're taking too much time -- amazing, we just sat down.","{'servants': 'negative', 'waitress': 'negative'}","{('waitress', 'positive'), ('servants', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
909,sometimes i get good food and ok service.,"{'food': 'positive', 'service': 'neutral'}","{('service', 'positive'), ('food', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
910,"It's a place for people who pay a lot for mediocre food, noise and a chance to be with their fellow bridge and tunnel folks.","{'noise': 'negative', 'food': 'neutral'}","{('tunnel folks', 'positive'), ('place', 'positive'), ('lot', 'positive'), ('bridge', 'positive'), ('people', 'positive'), ('food', 'positive'), ('chance', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
911,"After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.","{'dish': 'neutral', 'manager': 'negative', 'chicken dish': 'negative'}","{('one', 'negative'), ('chicken dish', 'positive'), ('manager', 'positive'), ('dish', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
912,The food was spicy and delicious.,{'food': 'positive'},"{('food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
